customer_id,price_sensitivity,quality_expectations,travel_frequency,avg_spend_per_night,avg_nights_stay,avg_lead_time,cancellation_rate,avg_overall_rating,Cluster,Segment_Name
CUST-003063,0.419,0.631,13,357.095,6.0,59.5,0.5,3.5,0,"Happy VIP (High Spend, High Sat)"
CUST-003064,0.463,0.788,11,395.386,3.4,78.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003065,0.787,0.386,2,129.88,1.6666666666666667,12.666666666666666,0.0,3.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003066,0.438,0.772,14,388.94,4.0,64.0,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003067,0.435,0.603,4,260.77,2.5,38.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003068,0.386,0.749,14,407.70666666666665,6.666666666666667,74.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003069,0.502,0.656,2,241.95333333333335,3.3333333333333335,63.0,0.3333333333333333,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003070,0.463,0.612,7,180.765,2.25,39.75,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003071,0.115,0.788,10,403.605,5.0,75.0,0.0,4.166666666666667,0,"Happy VIP (High Spend, High Sat)"
CUST-003072,0.419,0.622,9,302.205,5.0,65.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003073,0.443,0.53,7,186.83666666666667,3.0,44.666666666666664,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003074,0.7,0.679,6,201.0,2.142857142857143,73.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003075,0.942,0.318,4,132.37666666666667,1.3333333333333333,22.666666666666668,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003076,0.711,0.288,5,143.65,2.5,36.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003077,0.552,0.576,4,204.03,2.6666666666666665,57.333333333333336,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003078,0.1,0.878,9,365.43,7.4,69.4,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003079,0.815,0.288,2,112.465,1.5,37.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003080,0.254,0.871,6,534.165,6.0,83.5,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003081,0.944,0.352,4,137.945,1.5,31.5,0.0,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003082,0.513,0.689,6,219.2825,2.5,55.25,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003083,0.412,0.753,13,416.34000000000003,6.25,67.25,0.0,4.142857142857143,0,"Happy VIP (High Spend, High Sat)"
CUST-003084,0.434,0.759,11,441.315,5.5,76.25,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003085,0.729,0.631,2,152.78,2.6666666666666665,59.333333333333336,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003086,0.567,0.569,6,150.83249999999998,2.75,41.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003087,0.76,0.369,5,195.344,2.2,26.4,0.2,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003088,0.74,0.304,3,155.615,2.0,32.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003089,0.536,0.633,4,285.765,2.0,66.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003090,0.714,0.286,2,151.49,2.3333333333333335,37.666666666666664,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003091,0.93,0.411,5,163.71,2.0,25.666666666666668,0.3333333333333333,4.666666666666667,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003092,0.496,0.562,5,145.4325,2.75,57.0,0.25,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003093,0.454,0.612,13,304.805,5.5,88.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003094,0.224,0.795,6,305.87600000000003,5.8,63.4,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003095,0.642,0.629,3,272.96,3.0,84.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003096,0.372,0.704,10,352.8533333333333,7.0,75.33333333333333,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003097,0.526,0.511,4,175.152,2.2,46.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003098,0.376,0.694,10,392.13,3.0,53.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003099,0.174,0.863,12,435.2542857142857,5.714285714285714,80.14285714285714,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003101,0.822,0.338,2,165.61666666666665,1.6666666666666667,25.833333333333332,0.3333333333333333,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003102,0.604,0.565,4,174.205,2.25,58.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003103,0.736,0.4,5,105.704,1.4,10.0,0.2,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003104,0.149,0.842,7,345.95500000000004,5.0,74.0,0.5,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003106,0.458,0.721,14,480.18,5.75,66.0,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-003107,0.614,0.657,2,158.8,2.2,66.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003108,0.223,0.897,8,435.02,4.0,77.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003109,0.512,0.634,4,186.0625,2.75,61.75,0.0,3.7142857142857144,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003110,0.723,0.389,2,131.2125,3.0,50.5,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003111,0.746,0.684,2,264.442,2.4,71.6,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003112,0.667,0.562,2,159.32333333333335,3.3333333333333335,72.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003113,0.558,0.661,8,132.25,2.6666666666666665,47.333333333333336,0.3333333333333333,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003114,0.753,0.205,5,108.12,1.6666666666666667,24.333333333333332,0.3333333333333333,4.25,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003115,0.125,0.903,10,411.65500000000003,7.666666666666667,75.16666666666667,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003116,0.391,0.654,12,272.3425,5.75,59.75,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003117,0.216,0.934,7,475.3825,3.5,91.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003118,0.757,0.387,5,98.19,2.5,38.0,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003119,0.708,0.503,4,225.5675,2.5,59.5,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003120,0.876,0.339,3,140.17,1.5,22.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003121,0.509,0.505,4,264.745,1.75,79.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003122,0.133,0.795,6,536.23,4.0,54.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003123,0.938,0.3,4,154.08,1.3333333333333333,7.333333333333333,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003124,0.517,0.502,2,98.55,3.3333333333333335,66.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003125,0.491,0.594,8,143.825,6.5,45.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003126,0.927,0.349,5,97.45,1.0,17.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003127,0.733,0.515,2,200.83,3.3333333333333335,56.333333333333336,0.3333333333333333,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003129,0.156,0.796,11,388.5475,6.25,72.75,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003130,0.588,0.546,4,166.2,3.0,48.25,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003131,0.727,0.675,5,190.84,2.3333333333333335,64.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003132,0.787,0.38,5,128.19,1.0,13.333333333333334,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003133,0.749,0.543,3,191.542,3.6,84.8,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003134,0.544,0.53,7,333.3,1.0,66.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003135,0.494,0.649,15,247.42999999999998,5.0,49.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003136,0.316,0.785,15,404.03000000000003,4.25,44.75,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003137,0.488,0.507,6,147.92,3.0,61.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003138,0.464,0.622,4,171.91,2.6666666666666665,56.333333333333336,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003139,0.239,0.867,12,380.48,6.5,58.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003140,0.48,0.664,3,238.69,1.5,47.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003141,0.426,0.666,11,385.4766666666667,6.0,59.333333333333336,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003142,0.819,0.41,5,144.495,1.75,17.75,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003144,0.533,0.657,3,140.51000000000002,2.7142857142857144,65.85714285714286,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003145,0.415,0.514,5,177.235,1.0,57.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003146,0.72,0.437,3,146.08,1.0,41.0,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003147,0.833,0.276,2,160.54999999999998,2.0,6.333333333333333,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003148,0.196,0.789,11,333.21,5.0,74.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003149,0.399,0.778,14,465.15333333333336,4.0,70.33333333333333,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003150,0.473,0.563,3,165.674,3.0,55.8,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003151,0.276,0.754,12,392.4683333333333,6.5,73.16666666666667,0.0,3.6,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003152,0.177,0.878,7,410.43833333333333,5.833333333333333,65.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003153,0.691,0.638,4,87.01,3.0,64.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003154,0.616,0.555,6,116.225,3.0,87.5,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003155,0.436,0.569,6,140.41,2.25,50.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003156,0.476,0.621,4,183.84428571428572,2.142857142857143,46.42857142857143,0.0,3.4,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003157,0.727,0.583,3,224.01999999999998,2.5,68.5,0.0,3.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003158,0.241,0.858,6,443.27,8.0,54.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003159,0.556,0.509,4,166.59,3.0,95.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003160,0.117,0.817,12,268.1375,5.75,70.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003161,0.24,0.783,7,341.35,8.0,84.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003162,0.42,0.53,4,205.40500000000003,4.0,53.5,0.0,3.7142857142857144,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003163,0.482,0.677,4,234.34,2.4285714285714284,57.142857142857146,0.2857142857142857,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003164,0.827,0.218,4,125.625,1.5,41.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003165,0.557,0.591,5,209.50333333333333,2.3333333333333335,66.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003166,0.517,0.692,4,196.235,2.5,60.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003167,0.62,0.543,3,192.14499999999998,2.5,53.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003168,0.292,0.829,6,464.0566666666667,5.166666666666667,66.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003169,0.511,0.646,7,143.29333333333332,3.0,52.333333333333336,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003170,0.291,0.756,11,417.265,6.0,65.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003171,0.84,0.328,2,135.53,1.5,49.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003172,0.437,0.704,11,391.03999999999996,1.0,88.5,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003173,0.691,0.558,3,176.24,1.0,77.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003174,0.19,0.755,12,291.78,6.25,77.5,0.0,3.4,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003175,0.536,0.532,8,131.04500000000002,6.0,49.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003176,0.739,0.383,2,97.65666666666668,1.6666666666666667,29.333333333333332,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003177,0.577,0.506,8,236.68666666666664,3.3333333333333335,55.0,0.0,4.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003178,0.575,0.542,6,169.81,3.0,53.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003179,0.781,0.238,3,148.54,2.0,31.0,1.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003180,0.719,0.628,6,147.41666666666666,2.0,70.66666666666667,0.3333333333333333,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003181,0.692,0.528,5,162.572,2.4,78.8,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003182,0.425,0.668,8,331.44,5.0,84.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003183,0.762,0.415,2,121.69,1.6666666666666667,28.333333333333332,0.3333333333333333,3.3333333333333335,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003184,0.809,0.266,4,99.91142857142857,1.5714285714285714,40.57142857142857,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003185,0.783,0.207,5,119.94000000000001,1.25,10.75,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003186,0.289,0.916,8,415.40333333333336,5.222222222222222,89.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003188,0.804,0.383,4,129.35999999999999,1.5,32.166666666666664,0.16666666666666666,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003189,0.561,0.533,4,169.524,2.8,86.8,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003190,0.548,0.591,4,206.82,2.25,69.25,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003191,0.27,0.811,11,346.10749999999996,7.5,96.5,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003192,0.512,0.521,4,269.08000000000004,1.5,61.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003193,0.609,0.536,5,110.95,3.0,79.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003194,0.746,0.555,4,131.04000000000002,1.5,61.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003195,0.633,0.66,2,248.6,5.0,54.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003196,0.478,0.769,13,358.27750000000003,4.0,77.25,0.25,4.333333333333333,0,"Happy VIP (High Spend, High Sat)"
CUST-003197,0.692,0.632,4,133.72,3.0,67.5,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003198,0.389,0.689,9,349.35999999999996,4.333333333333333,55.666666666666664,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003199,0.49,0.618,5,118.01666666666667,2.6666666666666665,65.66666666666667,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003200,0.536,0.675,2,121.72,2.0,54.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003201,0.842,0.423,2,150.185,1.5,13.5,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003202,0.576,0.632,4,189.26999999999998,5.5,39.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003203,0.519,0.575,6,233.24,1.6666666666666667,48.0,0.3333333333333333,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003204,0.718,0.368,3,110.3275,1.75,9.75,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003205,0.93,0.27,3,203.49,2.0,14.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003206,0.228,0.865,6,335.33500000000004,7.5,78.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003207,0.734,0.682,6,204.78666666666666,2.0,74.66666666666667,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003208,0.277,0.779,10,289.86,6.0,78.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003209,0.893,0.265,3,112.522,1.8,22.4,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003210,0.579,0.502,7,187.94,1.0,56.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003211,0.578,0.637,4,227.47,1.0,61.0,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003212,0.511,0.581,3,206.7,4.0,68.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003213,0.932,0.271,2,136.14,1.6666666666666667,2.3333333333333335,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003214,0.7,0.552,6,144.38,3.0,61.833333333333336,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003215,0.427,0.772,13,431.24666666666667,6.333333333333333,57.666666666666664,0.0,3.4,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003216,0.19,0.901,11,353.43,7.0,72.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003217,0.632,0.699,5,220.7975,2.25,74.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003218,0.611,0.634,5,229.6925,2.125,58.875,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003219,0.872,0.415,2,144.68333333333334,1.6666666666666667,36.666666666666664,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003220,0.344,0.717,12,370.565,5.0,75.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003221,0.338,0.716,8,393.575,4.75,81.25,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003222,0.691,0.692,4,189.64666666666665,2.0,57.333333333333336,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003223,0.559,0.639,6,215.07166666666663,2.1666666666666665,61.666666666666664,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003224,0.519,0.511,6,210.61599999999999,2.6,52.4,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003225,0.806,0.353,4,165.0275,1.5,14.75,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003226,0.674,0.697,2,252.335,4.0,41.5,0.0,3.4,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003227,0.563,0.539,6,223.73666666666668,2.3333333333333335,74.0,0.0,3.4285714285714284,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003228,0.26,0.772,11,366.01666666666665,4.333333333333333,71.33333333333333,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003229,0.329,0.735,13,558.72,6.0,65.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003230,0.481,0.681,8,204.74666666666667,4.0,40.666666666666664,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003232,0.374,0.665,10,394.95,4.857142857142857,62.57142857142857,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003233,0.367,0.601,11,329.27625,5.125,52.375,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-003234,0.822,0.414,4,98.775,1.5,19.25,0.0,3.8333333333333335,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003235,0.204,0.889,11,305.02,6.0,71.5,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003236,0.567,0.69,4,128.09,3.0,31.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003237,0.413,0.675,15,256.19,3.0,95.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003238,0.488,0.692,9,299.68333333333334,4.0,75.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003239,0.552,0.67,5,209.015,1.5,81.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003240,0.133,0.773,11,241.1125,4.75,75.75,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003241,0.904,0.347,3,129.59,1.0,29.0,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003242,0.557,0.622,3,137.086,2.4,40.4,0.2,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003243,0.335,0.684,10,332.79333333333335,2.6666666666666665,66.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003244,0.816,0.387,4,124.002,1.6,12.2,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003245,0.198,0.858,6,576.34,7.0,58.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003246,0.74,0.365,2,111.39,2.0,4.0,0.0,4.666666666666667,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003247,0.415,0.611,13,359.93666666666667,6.333333333333333,60.666666666666664,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003248,0.534,0.676,2,210.675,2.75,81.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003249,0.49,0.688,10,403.19666666666666,4.666666666666667,91.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003251,0.239,0.871,12,286.14,6.0,89.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003252,0.117,0.931,10,426.2475,4.75,67.75,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003254,0.451,0.651,15,371.33000000000004,5.8,78.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003255,0.935,0.208,2,143.625,2.25,12.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003256,0.71,0.628,2,206.51,2.0,59.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003257,0.631,0.68,3,196.37,3.0,69.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003258,0.148,0.825,12,387.62,5.5,83.5,0.0,3.857142857142857,0,"Happy VIP (High Spend, High Sat)"
CUST-003259,0.421,0.795,15,455.49,4.666666666666667,79.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003260,0.424,0.5,6,262.45,2.0,37.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003261,0.51,0.593,4,212.42666666666665,1.6666666666666667,65.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003262,0.556,0.695,5,220.155,2.0,55.25,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003264,0.394,0.763,10,449.49799999999993,4.6,45.4,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003265,0.13,0.883,11,337.39,2.0,111.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003266,0.503,0.635,6,245.01400000000004,3.2,57.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003267,0.23,0.885,11,344.12600000000003,7.4,73.8,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003268,0.184,0.869,8,214.95999999999998,7.5,75.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003269,0.177,0.886,6,415.66999999999996,2.0,59.4,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003270,0.157,0.82,12,491.28,5.0,79.0,1.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003271,0.28,0.788,12,507.78999999999996,5.0,89.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003272,0.899,0.299,5,141.35,1.5,20.25,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003273,0.449,0.78,13,347.47333333333336,6.0,79.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003274,0.462,0.692,12,382.48333333333335,5.333333333333333,84.0,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003275,0.52,0.555,4,171.2125,2.75,66.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003276,0.457,0.509,3,211.10666666666665,2.3333333333333335,62.0,0.0,4.142857142857143,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003277,0.212,0.792,7,434.46,4.0,83.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003278,0.322,0.78,9,238.29500000000002,6.0,44.0,0.5,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003279,0.235,0.929,10,404.87,7.0,81.75,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003280,0.415,0.571,3,170.575,2.5,52.5,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
